"model","length","year","price","url"
"41 ft 2009 Beneteau Oceanis 43","41","2009","171837","https://au.yachtworld.com/boats/2009/beneteau-oceanis-43-2572536/"
"41 ft 1999 Beneteau OCEANIS 411 CLIPPER","41","1999","171837","https://au.yachtworld.com/boats/1999/beneteau-oceanis-clipper-411-3141940/"
"39 ft 2002 Beneteau 393","39","2002","173355","https://au.yachtworld.com/boats/2002/beneteau-393-3153416/"
"51 ft 2007 Beneteau Cyclades 50","51","2007","172211","https://au.yachtworld.com/boats/2007/beneteau-cyclades-50-3150476/"
"50 ft 2002 Beneteau 505","50","2002","173499","https://au.yachtworld.com/boats/2002/beneteau-505-3042143/"
"51 ft 1996 Beneteau Oceanis 510","51","1996","173506","https://au.yachtworld.com/boats/1996/beneteau-oceanis-510-3615455/"
"50 ft 1991 Beneteau Oceanis 500","50","1991","173506","https://au.yachtworld.com/boats/1991/beneteau-oceanis-500-3648148/"
"40 ft 2000 Beneteau 411","40","2000","173506","https://au.yachtworld.com/boats/2000/beneteau-411-3541725/"
"39 ft 2004 Beneteau Oceanis 393","39","2004","173506","https://au.yachtworld.com/boats/2004/beneteau-oceanis-clipper-393-3584379/"
"39 ft 2002 Beneteau America 393","39","2002","173506","https://au.yachtworld.com/boats/2002/beneteau-america-393-3595355/"
"41 ft 2002 Beneteau 411","41","2002","172805","https://au.yachtworld.com/boats/2002/beneteau-411-3610998/"
"41 ft 2007 Beneteau Oceanis 43","41","2007","175110","https://au.yachtworld.com/boats/2007/beneteau-oceanis-43-3539147/"
"39 ft 2009 Beneteau Oceanis 40","39","2009","175984","https://au.yachtworld.com/boats/2009/beneteau-oceanis-40-3573178/"
"39 ft 2007 Beneteau 393","39","2007","176524","https://au.yachtworld.com/boats/2007/beneteau-393-3576797/"
"43 ft 2008 Beneteau Cyclades 43.4","43","2008","176747","https://au.yachtworld.com/boats/2008/beneteau-cyclades-43-4-3484884/"
"43 ft 2008 Beneteau Oceanis 43.4","43","2008","176747","https://au.yachtworld.com/boats/2008/beneteau-oceanis-43-4-3157859/"
"42 ft 2008 Beneteau Oceanis 43.4","42","2008","176747","https://au.yachtworld.com/boats/2008/beneteau-oceanis-43-4-3146729/"
"42 ft 2006 Beneteau Oceanis 423 Clipper","42","2006","176747","https://au.yachtworld.com/boats/2006/beneteau-oceanis-clipper-423-3469417/"
"51 ft 2007 Beneteau Cyclades 50.5","51","2007","177681","https://au.yachtworld.com/boats/2007/beneteau-cyclades-50-5-3600874/"
"46 ft 1999 Beneteau Oceanis 461","46","1999","178033","https://au.yachtworld.com/boats/1999/beneteau-oceanis-461-3651651/"
"51 ft 2007 Beneteau Cyclades 50.4","51","2007","178383","https://au.yachtworld.com/boats/2007/beneteau-cyclades-50-4-3647518/"
"46 ft 2002 Beneteau Oceanis 473","46","2002","178383","https://au.yachtworld.com/boats/2002/beneteau-oceanis-473-3087418/"
"45 ft 1997 Beneteau 461","45","1997","178383","https://au.yachtworld.com/boats/1997/beneteau-oceanis-461-3572082/"
"43 ft 2009 Beneteau Cyclades 43.4","43","2009","178383","https://au.yachtworld.com/boats/2009/beneteau-cyclades-43-4-2889807/"
"41 ft 2008 Beneteau Oceanis 43","41","2008","178383","https://au.yachtworld.com/boats/2008/beneteau-oceanis-43-3611140/"
"41 ft 2008 Beneteau Oceanis 43","41","2008","178383","https://au.yachtworld.com/boats/2008/beneteau-oceanis-43-3590570/"
"43 ft 2010 Beneteau 43","43","2010","179541","https://au.yachtworld.com/boats/2010/beneteau-43-3617345/"
"42 ft 2002 Beneteau 42 Center Cockpit","42","2002","179541","https://au.yachtworld.com/boats/2002/beneteau-42-center-cockpit-3648741/"
"50 ft 1996 Beneteau 50","50","1996","180020","https://au.yachtworld.com/boats/1996/beneteau-50-3553990/"
"47 ft 2002 Beneteau First 47.7","47","2002","180020","https://au.yachtworld.com/boats/2002/beneteau-first-47-7-3606545/"
"47 ft 2002 Beneteau First 47.7","47","2002","180020","https://au.yachtworld.com/boats/2002/beneteau-first-47-7-3524702/"
"47 ft 2004 Beneteau Oceanis Clipper 473","47","2004","180020","https://au.yachtworld.com/boats/2004/beneteau-oceanis-clipper-473-3654875/"
"47 ft 2004 Beneteau 473","47","2004","180020","https://au.yachtworld.com/boats/2004/beneteau-473-3568038/"
"46 ft 2004 Beneteau Oceanis 473","46","2004","180020","https://au.yachtworld.com/boats/2004/beneteau-oceanis-473-3609169/"
"46 ft 2003 Beneteau Oceanis 473","46","2003","180020","https://au.yachtworld.com/boats/2003/beneteau-oceanis-473-3560646/"
"44 ft 2005 Beneteau First 44.7","44","2005","180020","https://au.yachtworld.com/boats/2005/beneteau-first-44-7-2117402/"
"42 ft 2004 Beneteau Oceanis 42 CC","42","2004","180020","https://au.yachtworld.com/boats/2004/beneteau-oceanis-42-cc-2477990/"
"41 ft 2010 Beneteau Oceanis 43","41","2010","180020","https://au.yachtworld.com/boats/2010/beneteau-oceanis-43-3562946/"
"41 ft 2008 Beneteau Oceanis 43","41","2008","180020","https://au.yachtworld.com/boats/2008/beneteau-oceanis-43-3542257/"
"39 ft 2009 Beneteau Oceanis 40","39","2009","180020","https://au.yachtworld.com/boats/2009/beneteau-oceanis-40-3591550/"
"39 ft 2005 Beneteau Oceanis Clipper 393","39","2005","180020","https://au.yachtworld.com/boats/2005/beneteau-oceanis-clipper-393-2454683/"
"38 ft 2007 Beneteau Oceanis 40","38","2007","180020","https://au.yachtworld.com/boats/2007/beneteau-oceanis-40-3613585/"
"50 ft 1996 Beneteau Oceanis","50","1996","180296","https://au.yachtworld.com/boats/1996/beneteau-oceanis-3572502/"
"39 ft 2003 Beneteau 393","39","2003","180296","https://au.yachtworld.com/boats/2003/beneteau-393-3586632/"
"50 ft 1992 Beneteau 510 Oceanis","50","1992","180899","https://au.yachtworld.com/boats/1992/beneteau-510-oceanis-3564215/"
"46 ft 2000 Beneteau Oceanis 461","46","2000","180899","https://au.yachtworld.com/boats/2000/beneteau-oceanis-461-3551049/"
"44 ft 2005 Beneteau First 44.7","44","2005","181050","https://au.yachtworld.com/boats/2005/beneteau-first-44-7-3591439/"
"39 ft 2003 Beneteau 393","39","2003","181050","https://au.yachtworld.com/boats/2003/beneteau-393-3602003/"
"47 ft 2010 Beneteau Oceanis 46 Family","47","2010","184929","https://au.yachtworld.com/boats/2010/beneteau-oceanis-46-family-3554948/"
"47 ft 2000 Beneteau First 47.7","47","2000","185772","https://au.yachtworld.com/boats/2000/beneteau-first-47-7-3617201/"
"50 ft 2007 Beneteau Cyclades 50.5","50","2007","188202","https://au.yachtworld.com/boats/2007/beneteau-cyclades-50-5-2981450/"
"48 ft 2003 Beneteau First 47.7","48","2003","188202","https://au.yachtworld.com/boats/2003/beneteau-first-47-7-3608246/"
"47 ft 2009 Beneteau Oceanis 46","47","2009","188202","https://au.yachtworld.com/boats/2009/beneteau-oceanis-46-3645511/"
"47 ft 2002 Beneteau Oceanis 473","47","2002","188202","https://au.yachtworld.com/boats/2002/beneteau-oceanis-473-3198358/"
"46 ft 2002 Beneteau Oceanis Clipper 473","46","2002","188202","https://au.yachtworld.com/boats/2002/beneteau-oceanis-clipper-473-2817185/"
"46 ft 2002 Beneteau Oceanis 473","46","2002","188202","https://au.yachtworld.com/boats/2002/beneteau-oceanis-473-3335942/"
"44 ft 2004 Beneteau First 44.7","44","2004","188202","https://au.yachtworld.com/boats/2004/beneteau-first-44-7-3044400/"
"44 ft 2005 Beneteau First 44.7","44","2005","188202","https://au.yachtworld.com/boats/2005/beneteau-first-44-7-3610324/"
"43 ft 2004 Beneteau First 44.7","43","2004","188202","https://au.yachtworld.com/boats/2004/beneteau-first-44-7-3001845/"
"42 ft 2010 Beneteau Oceanis 43","42","2010","188202","https://au.yachtworld.com/boats/2010/beneteau-oceanis-43-3643277/"
"41 ft 2007 Beneteau Oceanis 43","41","2007","188202","https://au.yachtworld.com/boats/2007/beneteau-oceanis-43-3523675/"
"38 ft 2008 Beneteau Oceanis 40","38","2008","188202","https://au.yachtworld.com/boats/2008/beneteau-oceanis-40-3551929/"
"47 ft 2003 Beneteau Oceanis 473 Clipper","47","2003","188518","https://au.yachtworld.com/boats/2003/beneteau-oceanis-clipper-473-3584037/"
"47 ft 2004 Beneteau 473","47","2004","188594","https://au.yachtworld.com/boats/2004/beneteau-473-3222198/"
"42 ft 2002 Beneteau 42 OCEANIS CC","42","2002","188594","https://au.yachtworld.com/boats/2002/beneteau-42-oceanis-cc-3561567/"
"38 ft 2005 Beneteau 393","38","2005","188594","https://au.yachtworld.com/boats/2005/beneteau-393-2948236/"
"51 ft 2007 Beneteau Cyclades 50.5","51","2007","189021","https://au.yachtworld.com/boats/2007/beneteau-cyclades-50-5-3620731/"
"43 ft 2003 Beneteau Oceanis 42CC","43","2003","192621","https://au.yachtworld.com/boats/2003/beneteau-oceanis-42cc-3613878/"
"41 ft 2010 Beneteau Oceanis 43","41","2010","193112","https://au.yachtworld.com/boats/2010/beneteau-oceanis-43-3603777/"
"47 ft 2009 Beneteau Oceanis 46","47","2009","193982","https://au.yachtworld.com/boats/2009/beneteau-oceanis-46-3588904/"
"50 ft 2002 Beneteau 50","50","2002","194629","https://au.yachtworld.com/boats/2002/beneteau-50-3602537/"
"47 ft 2002 Beneteau 473","47","2002","194629","https://au.yachtworld.com/boats/2002/beneteau-473-3087244/"
"41 ft 2010 Beneteau Oceanis 43","41","2010","194629","https://au.yachtworld.com/boats/2010/beneteau-oceanis-43-3596733/"
"41 ft 2002 Beneteau 411","41","2002","194629","https://au.yachtworld.com/boats/2002/beneteau-411-3570044/"
"50 ft 2004 Beneteau 50","50","2004","194748","https://au.yachtworld.com/boats/2004/beneteau-50-3596269/"
"50 ft 2006 Beneteau Cyclades 50.4","50","2006","194748","https://au.yachtworld.com/boats/2006/beneteau-cyclades-50-4-3601174/"
"47 ft 2002 Beneteau First 47.7","47","2002","194748","https://au.yachtworld.com/boats/2002/beneteau-first-47-7-3496952/"
"46 ft 2002 Beneteau Oceanis 473 clipper","46","2002","194748","https://au.yachtworld.com/boats/2002/beneteau-oceanis-clipper-473-3601212/"
"46 ft 2005 Beneteau Oceanis Clipper 473","46","2005","194748","https://au.yachtworld.com/boats/2005/beneteau-oceanis-clipper-473-3613960/"
"44 ft 2004 Beneteau First 44.7","44","2004","194748","https://au.yachtworld.com/boats/2004/beneteau-first-44-7-3609836/"
"43 ft 2010 Beneteau Oceanis 43","43","2010","194748","https://au.yachtworld.com/boats/2010/beneteau-oceanis-43-3641510/"
"39 ft 2006 Beneteau Oceanis 393 Clipper","39","2006","194748","https://au.yachtworld.com/boats/2006/beneteau-oceanis-clipper-393-3129464/"
"40 ft 2009 Beneteau Oceanis 40","40","2009","195451","https://au.yachtworld.com/boats/2009/beneteau-oceanis-40-3620288/"
"48 ft 2001 Beneteau 50","48","2001","196385","https://au.yachtworld.com/boats/2001/beneteau-50-3583328/"
"48 ft 2001 Beneteau 50","48","2001","196385","https://au.yachtworld.com/boats/2001/beneteau-50-3586431/"
"48 ft 2001 Beneteau First 47.7","48","2001","196385","https://au.yachtworld.com/boats/2001/beneteau-first-47-7-3613912/"
"47 ft 2001 Beneteau First 47.7","47","2001","196385","https://au.yachtworld.com/boats/2001/beneteau-first-47-7-3555155/"
"47 ft 2004 Beneteau Oceanis Clipper 473","47","2004","196385","https://au.yachtworld.com/boats/2004/beneteau-oceanis-clipper-473-3101098/"
"46 ft 1998 Beneteau Oceanis 461","46","1998","196385","https://au.yachtworld.com/boats/1998/beneteau-oceanis-461-2486586/"
"43 ft 2004 Beneteau Oceanis 42CC","43","2004","196385","https://au.yachtworld.com/boats/2004/beneteau-oceanis-42cc-3649842/"
"42 ft 2009 Beneteau Oceanis 43 Family","42","2009","196385","https://au.yachtworld.com/boats/2009/beneteau-oceanis-43-family-2710729/"
"42 ft 2006 Beneteau Oceanis Clipper 423","42","2006","196385","https://au.yachtworld.com/boats/2006/beneteau-oceanis-clipper-423-2970846/"
"41 ft 2004 Beneteau Oceanis 411 Celebration","41","2004","196385","https://au.yachtworld.com/boats/2004/beneteau-oceanis-411-celebration-3606201/"
"41 ft 2000 Beneteau Oceanis 40 CC","41","2000","196385","https://au.yachtworld.com/boats/2000/beneteau-oceanis-40-cc-2454446/"
"41 ft 2002 Beneteau 411","41","2002","199004","https://au.yachtworld.com/boats/2002/beneteau-411-3606143/"
"44 ft 2004 Beneteau First 44.7","44","2004","195690","https://au.yachtworld.com/boats/2004/beneteau-first-44-7-3605975/"
"42 ft 2005 Beneteau 423","42","2005","199909","https://au.yachtworld.com/boats/2005/beneteau-423-3641528/"
"50 ft 2000 Beneteau Oceanis","50","2000","200664","https://au.yachtworld.com/boats/2000/beneteau-oceanis-3522627/"
"43 ft 2010 Beneteau Oceanis 43","43","2010","200664","https://au.yachtworld.com/boats/2010/beneteau-oceanis-43-3642065/"
"43 ft 2004 Beneteau First 44.7","43","2004","201131","https://au.yachtworld.com/boats/2004/beneteau-first-44-7-3031103/"
"46 ft 1998 Beneteau Oceanis 461","46","1998","202927","https://au.yachtworld.com/boats/1998/beneteau-oceanis-461-3561372/"
"50 ft 1997 Beneteau Oceanis 50","50","1997","203371","https://au.yachtworld.com/boats/1997/beneteau-oceanis-50-3157374/"
"47 ft 2001 Beneteau 473","47","2001","201628","https://au.yachtworld.com/boats/2001/beneteau-473-3497357/"
"44 ft 2005 Beneteau 44.7","44","2005","203681","https://au.yachtworld.com/boats/2005/beneteau-44-7-3556153/"
"43 ft 2006 Beneteau Oceanis","43","2006","203681","https://au.yachtworld.com/boats/2006/beneteau-oceanis-3618669/"
"48 ft 2002 Beneteau Oceanis 473 clipper","48","2002","204568","https://au.yachtworld.com/boats/2002/beneteau-oceanis-clipper-473-3504951/"
"48 ft 2008 Beneteau Oceanis 50","48","2008","204568","https://au.yachtworld.com/boats/2008/beneteau-oceanis-50-3234656/"
"47 ft 2009 Beneteau Oceanis 46","47","2009","204568","https://au.yachtworld.com/boats/2009/beneteau-oceanis-46-3605546/"
"46 ft 2003 Beneteau Oceanis 473","46","2003","204568","https://au.yachtworld.com/boats/2003/beneteau-oceanis-473-3620808/"
"46 ft 2003 Beneteau Oceanis Clipper 473","46","2003","204568","https://au.yachtworld.com/boats/2003/beneteau-oceanis-clipper-473-3503634/"
"44 ft 2007 Beneteau First 44.7","44","2007","204568","https://au.yachtworld.com/boats/2007/beneteau-first-44-7-3614026/"
"44 ft 2006 Beneteau First 44.7","44","2006","204568","https://au.yachtworld.com/boats/2006/beneteau-first-44-7-3595321/"
"44 ft 2007 Beneteau First 44.7","44","2007","204568","https://au.yachtworld.com/boats/2007/beneteau-first-44-7-3594120/"
"43 ft 2006 Beneteau oceanis 42","43","2006","204568","https://au.yachtworld.com/boats/2006/beneteau-oceanis-42-3619564/"
"43 ft 2002 Beneteau Clipper 42 CC","43","2002","204568","https://au.yachtworld.com/boats/2002/beneteau-clipper-42-cc-3595855/"
"43 ft 2010 Beneteau Oceanis 43","43","2010","204568","https://au.yachtworld.com/boats/2010/beneteau-oceanis-43-3649002/"
"43 ft 2010 Beneteau Oceanis 43","43","2010","204568","https://au.yachtworld.com/boats/2010/beneteau-oceanis-43-3583134/"
"43 ft 2007 Beneteau Oceanis 43","43","2007","204568","https://au.yachtworld.com/boats/2007/beneteau-oceanis-43-3561917/"
"43 ft 2009 Beneteau Oceanis 43 F / VAT paid","43","2009","204568","https://au.yachtworld.com/boats/2009/beneteau-oceanis-43-f-vat-paid-3063372/"
"42 ft 2008 Beneteau Oceanis 43","42","2008","205327","https://au.yachtworld.com/boats/2008/beneteau-oceanis-43-3562521/"
"42 ft 2004 Beneteau America 423","42","2004","205338","https://au.yachtworld.com/boats/2004/beneteau-america-423-3575807/"
"48 ft 2003 Beneteau 50","48","2003","206204","https://au.yachtworld.com/boats/2003/beneteau-50-3533907/"
"47 ft 2010 Beneteau Oceanis 46","47","2010","207841","https://au.yachtworld.com/boats/2010/beneteau-oceanis-46-3479395/"
"42 ft 1996 Beneteau First 42S7","42","1996","208208","https://au.yachtworld.com/boats/1996/beneteau-first-42s7-3580530/"
"46 ft 2002 Beneteau Oceanis Clipper 473","46","2002","208659","https://au.yachtworld.com/boats/2002/beneteau-oceanis-clipper-473-2355822/"
"43 ft 2007 Beneteau Oceanis 43","43","2007","209547","https://au.yachtworld.com/boats/2007/beneteau-oceanis-43-3642773/"
"50 ft 1999 Beneteau Oceanis 50","50","1999","209716","https://au.yachtworld.com/boats/1999/beneteau-oceanis-50-3606014/"
"43 ft 2005 Beneteau 423","43","2005","206477","https://au.yachtworld.com/boats/2005/beneteau-423-3595961/"
"42 ft 2002 Beneteau 42 Center Cockpit","42","2002","209716","https://au.yachtworld.com/boats/2002/beneteau-42-center-cockpit-3500804/"
"41 ft 2007 Beneteau Oceanis 43","41","2007","209716","https://au.yachtworld.com/boats/2007/beneteau-oceanis-43-3586300/"
"47 ft 2000 Beneteau Farr First 47.7","47","2000","210471","https://au.yachtworld.com/boats/2000/beneteau-farr-first-47-7-3620792/"
"51 ft 1995 Beneteau 510","51","1995","211074","https://au.yachtworld.com/boats/1995/beneteau-510-3500189/"
"46 ft 2002 Beneteau 473","46","2002","211074","https://au.yachtworld.com/boats/2002/beneteau-473-3614004/"
"42 ft 2004 Beneteau 423","42","2004","211074","https://au.yachtworld.com/boats/2004/beneteau-423-3650413/"
"42 ft 2004 Beneteau 423","42","2004","211074","https://au.yachtworld.com/boats/2004/beneteau-423-3642189/"
"40 ft 2009 Beneteau 40","40","2009","211074","https://au.yachtworld.com/boats/2009/beneteau-40-3620284/"
"47 ft 2006 Beneteau Oceanis Clipper 473","47","2006","211114","https://au.yachtworld.com/boats/2006/beneteau-oceanis-clipper-473-3614542/"
"44 ft 2004 Beneteau First 44.7","44","2004","211114","https://au.yachtworld.com/boats/2004/beneteau-first-44-7-3498089/"
"44 ft 2007 Beneteau First 44.7","44","2007","211114","https://au.yachtworld.com/boats/2007/beneteau-first-44-7-3542155/"
"42 ft 2005 Beneteau 423","42","2005","211218","https://au.yachtworld.com/boats/2005/beneteau-423-3548664/"
"47 ft 2000 Beneteau 47.7","47","2000","211225","https://au.yachtworld.com/boats/2000/beneteau-47-7-3651481/"
"43 ft 2008 Beneteau Oceanis 43","43","2008","211932","https://au.yachtworld.com/boats/2008/beneteau-oceanis-43-2643026/"
"40 ft 2009 Beneteau First 40 CR","40","2009","211932","https://au.yachtworld.com/boats/2009/beneteau-first-40-cr-3218633/"
"50 ft 2009 Beneteau Cyclades 50.5","50","2009","212423","https://au.yachtworld.com/boats/2009/beneteau-cyclades-50-5-3231670/"
"46 ft 2001 Beneteau Oceanis 473 Clipper Owner's Version","46","2001","212750","https://au.yachtworld.com/boats/2001/beneteau-oceanis-473-clipper-owner-s-version-3188338/"
"43 ft 2002 Beneteau Oceanis 44 CC","43","2002","212750","https://au.yachtworld.com/boats/2002/beneteau-oceanis-44-cc-3519830/"
"40 ft 2005 Beneteau First 40.7","40","2005","212750","https://au.yachtworld.com/boats/2005/beneteau-first-40-7-3111479/"
"40 ft 2007 Beneteau Oceanis 40","40","2007","215006","https://au.yachtworld.com/boats/2007/beneteau-oceanis-40-2141826/"
"50 ft 2006 Beneteau Oceanis 50 / Owners Version / VAT PAID","50","2006","216024","https://au.yachtworld.com/boats/2006/beneteau-oceanis-50-owners-version-vat-paid-3647508/"
"47 ft 2007 Beneteau Oceanis 46 Owner Version","47","2007","216024","https://au.yachtworld.com/boats/2007/beneteau-oceanis-46-owner-version-3527670/"
"42 ft 2003 Beneteau 423","42","2003","218618","https://au.yachtworld.com/boats/2003/beneteau-423-3574435/"
"42 ft 2007 Beneteau Oceanis Clipper 423","42","2007","218618","https://au.yachtworld.com/boats/2007/beneteau-oceanis-clipper-423-3642247/"
"46 ft 2001 Beneteau Oceanis 461","46","2001","218769","https://au.yachtworld.com/boats/2001/beneteau-oceanis-461-3533048/"
"42 ft 2007 Beneteau 423","42","2007","218769","https://au.yachtworld.com/boats/2007/beneteau-423-3207675/"
"40 ft 2008 Beneteau 40","40","2008","218769","https://au.yachtworld.com/boats/2008/beneteau-40-3615109/"
"51 ft 2008 Beneteau Cyclades 50.5","51","2008","219297","https://au.yachtworld.com/boats/2008/beneteau-cyclades-50-5-3203985/"
"47 ft 2009 Beneteau Oceanis 46","47","2009","219297","https://au.yachtworld.com/boats/2009/beneteau-oceanis-46-3575894/"
"42 ft 2007 Beneteau 423","42","2007","220127","https://au.yachtworld.com/boats/2007/beneteau-423-3612621/"
"53 ft 1995 Beneteau First 53 F5","53","1995","220933","https://au.yachtworld.com/boats/1995/beneteau-first-53-f5-2326962/"
"53 ft 1994 Beneteau First 53f5","53","1994","220933","https://au.yachtworld.com/boats/1994/beneteau-first-53f5-3651256/"
"51 ft 1995 Beneteau First 53f5","51","1995","220933","https://au.yachtworld.com/boats/1995/beneteau-first-53f5-2172006/"
"51 ft 1995 Beneteau First 53 F5","51","1995","220933","https://au.yachtworld.com/boats/1995/beneteau-first-53-f5-3174391/"
"49 ft 1991 Beneteau Oceanis 500","49","1991","220933","https://au.yachtworld.com/boats/1991/beneteau-oceanis-500-3052368/"
"48 ft 2002 Beneteau First 47.7","48","2002","220933","https://au.yachtworld.com/boats/2002/beneteau-first-47-7-1508142/"
"46 ft 2003 Beneteau Oceanis 473","46","2003","220933","https://au.yachtworld.com/boats/2003/beneteau-oceanis-473-3174693/"
"46 ft 2007 Beneteau Oceanis 46","46","2007","220933","https://au.yachtworld.com/boats/2007/beneteau-oceanis-46-3615735/"
"44 ft 2004 Beneteau 44.7","44","2004","220933","https://au.yachtworld.com/boats/2004/beneteau-44-7-3513716/"
"42 ft 2007 Beneteau 423","42","2007","221786","https://au.yachtworld.com/boats/2007/beneteau-423-3602497/"
"51 ft 2006 Beneteau 51.5","51","2006","224804","https://au.yachtworld.com/boats/2006/beneteau-51-5-2444716/"
"51 ft 2007 Beneteau Cyclades 50","51","2007","224804","https://au.yachtworld.com/boats/2007/beneteau-cyclades-50-2714894/"
"50 ft 2000 Beneteau 50","50","2000","224804","https://au.yachtworld.com/boats/2000/beneteau-50-3602538/"
"50 ft 1997 Beneteau 505","50","1997","224804","https://au.yachtworld.com/boats/1997/beneteau-505-2851330/"
"47 ft 2005 Beneteau Oceanis 473","47","2005","224804","https://au.yachtworld.com/boats/2005/beneteau-oceanis-473-3646190/"
"46 ft 2004 Beneteau Oceanis 473","46","2004","224804","https://au.yachtworld.com/boats/2004/beneteau-oceanis-473-3494041/"
"46 ft 2007 Beneteau Oceanis 46","46","2007","224804","https://au.yachtworld.com/boats/2007/beneteau-oceanis-46-3614659/"
"42 ft 2007 Beneteau 423","42","2007","224804","https://au.yachtworld.com/boats/2007/beneteau-423-3556807/"
"42 ft 2004 Beneteau 42","42","2004","224804","https://au.yachtworld.com/boats/2004/beneteau-42-3557788/"
"40 ft 2008 Beneteau 40","40","2008","224804","https://au.yachtworld.com/boats/2008/beneteau-40-3519759/"
"40 ft 2008 Beneteau 40","40","2008","224804","https://au.yachtworld.com/boats/2008/beneteau-40-3098201/"
"46 ft 2007 Beneteau 46","46","2007","225558","https://au.yachtworld.com/boats/2007/beneteau-46-3573484/"
"51 ft 1993 Beneteau 51 Oceanis","51","1993","226162","https://au.yachtworld.com/boats/1993/beneteau-51-oceanis-3225625/"
"47 ft 2002 Beneteau 473","47","2002","226162","https://au.yachtworld.com/boats/2002/beneteau-473-3605767/"
"46 ft 1999 Beneteau America 461 - 2 Cabin","46","1999","226162","https://au.yachtworld.com/boats/1999/beneteau-america-461-2-cabin-3614837/"
"44 ft 2005 Beneteau First 44.7","44","2005","226162","https://au.yachtworld.com/boats/2005/beneteau-first-44-7-2997461/"
"42 ft 2006 Beneteau 423","42","2006","226162","https://au.yachtworld.com/boats/2006/beneteau-423-3619808/"
"42 ft 2003 Beneteau Oceanis 42CC","42","2003","226162","https://au.yachtworld.com/boats/2003/beneteau-oceanis-42cc-3641618/"
"42 ft 2005 Beneteau America 423","42","2005","226162","https://au.yachtworld.com/boats/2005/beneteau-america-423-2974035/"
"53 ft 1992 Beneteau First 53 F5","53","1992","226237","https://au.yachtworld.com/boats/1992/beneteau-first-53-f5-3519314/"
"38 ft 2008 Beneteau America 40","38","2008","226237","https://au.yachtworld.com/boats/2008/beneteau-america-40-3620520/"
"43 ft 2006 Beneteau 423","43","2006","227013","https://au.yachtworld.com/boats/2006/beneteau-423-3620899/"
"40 ft 2008 Beneteau Oceanis 40","40","2008","227013","https://au.yachtworld.com/boats/2008/beneteau-oceanis-40-3620920/"
"47 ft 2001 Beneteau First 47.7","47","2001","227479","https://au.yachtworld.com/boats/2001/beneteau-first-47-7-2675032/"
"47 ft 2007 Beneteau 46","47","2007","227479","https://au.yachtworld.com/boats/2007/beneteau-46-3516685/"
"40 ft 2009 Beneteau First 40","40","2009","227479","https://au.yachtworld.com/boats/2009/beneteau-first-40-3612136/"
"49 ft 2002 Beneteau Oceanis 50","49","2002","227821","https://au.yachtworld.com/boats/2002/beneteau-oceanis-50-3464361/"
"44 ft 2008 Beneteau Oceanis 46","44","2008","228952","https://au.yachtworld.com/boats/2008/beneteau-oceanis-46-3618130/"
"50 ft 2002 Beneteau 50","50","2002","229116","https://au.yachtworld.com/boats/2002/beneteau-50-2533621/"
"50 ft 2001 Beneteau 50","50","2001","229116","https://au.yachtworld.com/boats/2001/beneteau-50-3595723/"
"49 ft 2010 Beneteau Cyclades 50.5","49","2010","229116","https://au.yachtworld.com/boats/2010/beneteau-cyclades-50-5-3575728/"
"49 ft 2009 Beneteau Cyclades 50.5","49","2009","229116","https://au.yachtworld.com/boats/2009/beneteau-cyclades-50-5-3648594/"
"46 ft 2004 Beneteau Oceanis Clipper 473","46","2004","229116","https://au.yachtworld.com/boats/2004/beneteau-oceanis-clipper-473-3188230/"
"44 ft 2010 Beneteau Oceanis 46","44","2010","229116","https://au.yachtworld.com/boats/2010/beneteau-oceanis-46-3608555/"
"44 ft 2005 Beneteau First 44.7","44","2005","230839","https://au.yachtworld.com/boats/2005/beneteau-first-44-7-3562936/"
"45 ft 2008 Beneteau Oceanis 46","45","2008","231571","https://au.yachtworld.com/boats/2008/beneteau-oceanis-46-3101744/"
"42 ft 2006 Beneteau 423","42","2006","233705","https://au.yachtworld.com/boats/2006/beneteau-423-3250311/"
"43 ft 2008 Beneteau 43 Oceanis","43","2008","233856","https://au.yachtworld.com/boats/2008/beneteau-43-oceanis-3536911/"
"39 ft 2007 Beneteau Oceanis 40","39","2007","233856","https://au.yachtworld.com/boats/2007/beneteau-oceanis-40-3590366/"
"50 ft 2007 Beneteau Oceanis 50","50","2007","234025","https://au.yachtworld.com/boats/2007/beneteau-oceanis-50-3645039/"
"44 ft 2007 Beneteau Oceanis 46","44","2007","235662","https://au.yachtworld.com/boats/2007/beneteau-oceanis-46-3518842/"
"53 ft 2006 Beneteau Oceanis 523 Clipper","53","2006","237299","https://au.yachtworld.com/boats/2006/beneteau-oceanis-clipper-523-3008813/"
"51 ft 2007 Beneteau Cyclades 50.5","51","2007","237299","https://au.yachtworld.com/boats/2007/beneteau-cyclades-50-5-2718291/"
"51 ft 2008 Beneteau Cyclades 50.5","51","2008","237299","https://au.yachtworld.com/boats/2008/beneteau-cyclades-50-5-3541411/"
"50 ft 1998 Beneteau 50","50","1998","237299","https://au.yachtworld.com/boats/1998/beneteau-50-3210803/"
"49 ft 1997 Beneteau 50","49","1997","237299","https://au.yachtworld.com/boats/1997/beneteau-50-3561533/"
"40 ft 2010 Beneteau 40","40","2010","238383","https://au.yachtworld.com/boats/2010/beneteau-40-3243677/"
"41 ft 2009 Beneteau First 40","41","2009","239000","https://au.yachtworld.com/boats/2009/beneteau-first-40-3597871/"
